policy_id,customer_id,agent_id,policy_type,region,start_date,end_date,premium_amount,status,payment_method,auto_renew
POL002461,CUST007792,AGT02176,Tenant,Alberta,2024-02-08,2025-02-07,4562.26,Cancelled,Credit Card,Yes
POL002462,CUST006952,AGT07684,Home,Ontario,2021-06-23,2022-06-23,3806.72,Cancelled,Credit Card,Yes
POL002463,CUST007052,AGT09184,Home,Quebec,2022-05-26,2023-05-26,769.2,Active,PAD,Yes
POL002464,CUST000750,AGT03068,Tenant,Ontario,2023-04-19,2024-04-18,1879.08,Renewed,Cheque,No
POL002465,CUST004148,AGT08440,Life,Quebec,2023-05-10,2024-05-09,7506.33,Lapsed,EFT,Yes
POL002466,CUST003954,AGT00705,Commercial,British Columbia,2022-06-05,2023-06-05,6916.28,Cancelled,EFT,Yes
POL002467,CUST005096,AGT09860,Life,Quebec,2022-11-10,2023-11-10,4843.2,Renewed,EFT,Yes
POL002468,CUST000485,AGT05520,Farm,Ontario,2025-10-18,2026-10-18,637.29,Renewed,PAD,Yes
POL002469,CUST003184,AGT00130,Life,British Columbia,2022-04-18,2023-04-18,7974.38,Lapsed,PAD,Yes
POL002470,CUST000671,AGT09738,Life,Manitoba,2024-04-30,2025-04-30,7898.0,Renewed,PAD,No
POL002471,CUST003932,AGT00505,Auto,Manitoba,2024-12-19,2025-12-19,4163.11,Lapsed,PAD,Yes
POL002472,CUST000856,AGT03129,Home,Saskatchewan,2025-04-26,2026-04-26,6496.92,Renewed,Credit Card,Yes
POL002473,CUST000509,AGT07124,Farm,Ontario,2022-05-08,2023-05-08,5836.8,Lapsed,PAD,No
POL002474,CUST003675,AGT04906,Life,Quebec,2021-08-04,2022-08-04,5687.16,Renewed,Cheque,No
POL002475,CUST000858,AGT09881,Tenant,Quebec,2023-10-03,2024-10-02,7105.21,Cancelled,PAD,No
POL002476,CUST005403,AGT06837,Home,Saskatchewan,2021-07-06,2022-07-06,7456.52,Lapsed,Cheque,Yes
POL002477,CUST002002,AGT09455,Tenant,Quebec,2022-10-10,2023-10-10,3822.05,Lapsed,Credit Card,Yes
POL002478,CUST007761,AGT03304,Commercial,Alberta,2022-04-10,2023-04-10,2555.22,Lapsed,Cheque,No
POL002479,CUST007413,AGT04935,Life,Saskatchewan,2023-05-30,2024-05-29,7289.98,Renewed,Credit Card,Yes
POL002480,CUST001537,AGT09685,Tenant,Saskatchewan,2022-11-29,2023-11-29,4049.04,Lapsed,Credit Card,Yes
POL002481,CUST002104,AGT01059,Commercial,Alberta,2022-03-04,2023-03-04,2705.44,Renewed,PAD,Yes
POL002482,CUST003947,AGT00552,Life,Ontario,2024-07-15,2025-07-15,6865.42,Active,Cheque,Yes
POL002483,CUST002590,AGT05964,Farm,Saskatchewan,2023-09-04,2024-09-03,6704.18,Renewed,PAD,No
POL002484,CUST000444,AGT05445,Commercial,Alberta,2022-06-19,2023-06-19,1023.63,Lapsed,EFT,Yes
POL002485,CUST002117,AGT09836,Auto,Manitoba,2021-12-16,2022-12-16,5172.39,Cancelled,Cheque,No
POL002486,CUST003046,AGT09550,Commercial,Quebec,2021-06-27,2022-06-27,5641.26,Active,Cheque,Yes
POL002487,CUST000472,AGT04283,Commercial,Alberta,2022-12-01,2023-12-01,7957.8,Active,EFT,Yes
POL002488,CUST001498,AGT08063,Home,Ontario,2022-03-18,2023-03-18,6444.74,Renewed,Credit Card,Yes
POL002489,CUST002621,AGT06378,Auto,Saskatchewan,2024-01-20,2025-01-19,513.7,Active,EFT,No
POL002490,CUST000692,AGT03191,Home,British Columbia,2024-08-11,2025-08-11,1269.47,Lapsed,EFT,No
POL002491,CUST005221,AGT06210,Life,British Columbia,2023-05-06,2024-05-05,2852.34,Renewed,Credit Card,Yes
POL002492,CUST006177,AGT03117,Tenant,Quebec,2025-01-29,2026-01-29,5819.81,Active,PAD,No
POL002493,CUST001686,AGT09732,Auto,Alberta,2022-02-23,2023-02-23,4817.54,Renewed,Cheque,Yes
POL002494,CUST004600,AGT03759,Home,Alberta,2021-11-07,2022-11-07,4781.83,Cancelled,EFT,Yes
POL002495,CUST007475,AGT08698,Home,Manitoba,2022-09-12,2023-09-12,3567.8,Cancelled,Cheque,No
POL002496,CUST000715,AGT07159,Farm,Manitoba,2025-11-21,2026-11-21,5606.6,Active,Cheque,Yes
POL002497,CUST004499,AGT09073,Life,Manitoba,2024-11-20,2025-11-20,7692.24,Lapsed,Credit Card,Yes
POL002498,CUST000223,AGT03300,Farm,Saskatchewan,2025-09-21,2026-09-21,495.34,Lapsed,EFT,Yes
POL002499,CUST007949,AGT07040,Auto,Saskatchewan,2025-01-31,2026-01-31,7936.02,Cancelled,EFT,No
POL002500,CUST003064,AGT06600,Life,Quebec,2024-07-27,2025-07-27,3082.31,Cancelled,PAD,Yes
POL002501,CUST007627,AGT05360,Life,British Columbia,2024-04-28,2025-04-28,1637.98,Cancelled,Credit Card,No
POL002502,CUST003455,AGT05262,Farm,Quebec,2022-08-12,2023-08-12,3819.43,Active,EFT,Yes
POL002503,CUST004951,AGT09030,Life,Saskatchewan,2024-10-05,2025-10-05,6483.38,Cancelled,Cheque,Yes
POL002504,CUST006515,AGT05859,Life,Ontario,2023-04-11,2024-04-10,4895.02,Cancelled,Cheque,Yes
POL002505,CUST004313,AGT06215,Home,Ontario,2023-02-20,2024-02-20,1778.2,Renewed,PAD,No
POL002506,CUST004630,AGT08360,Tenant,Alberta,2024-05-23,2025-05-23,2038.04,Lapsed,PAD,No
POL002507,CUST006680,AGT09515,Farm,Alberta,2022-07-06,2023-07-06,463.39,Active,Cheque,No
POL002508,CUST001337,AGT01340,Life,Ontario,2021-11-17,2022-11-17,1900.69,Lapsed,PAD,Yes
POL002509,CUST002255,AGT08224,Commercial,Ontario,2023-08-24,2024-08-23,6854.2,Cancelled,PAD,No
POL002510,CUST005432,AGT00115,Home,Alberta,2025-06-12,2026-06-12,6703.93,Renewed,Cheque,Yes
POL002511,CUST006023,AGT06104,Commercial,British Columbia,2021-10-29,2022-10-29,5686.53,Cancelled,EFT,Yes
POL002512,CUST006630,AGT00971,Tenant,Quebec,2024-01-13,2025-01-12,3510.07,Cancelled,EFT,No
POL002513,CUST007433,AGT04090,Auto,Ontario,2024-05-24,2025-05-24,1227.36,Cancelled,EFT,No
POL002514,CUST004046,AGT00458,Home,Saskatchewan,2022-01-12,2023-01-12,4293.09,Renewed,PAD,Yes
POL002515,CUST004973,AGT08196,Farm,Ontario,2025-11-18,2026-11-18,4330.27,Active,EFT,No
POL002516,CUST002927,AGT05232,Auto,Ontario,2023-04-19,2024-04-18,4323.75,Cancelled,PAD,Yes
POL002517,CUST002322,AGT07005,Life,Quebec,2022-05-20,2023-05-20,6613.89,Renewed,PAD,Yes
POL002518,CUST006871,AGT00869,Farm,Alberta,2022-06-03,2023-06-03,795.05,Cancelled,PAD,No
POL002519,CUST006741,AGT07150,Commercial,British Columbia,2022-12-14,2023-12-14,4188.26,Lapsed,EFT,No
POL002520,CUST000588,AGT02244,Life,Manitoba,2023-02-28,2024-02-28,2447.39,Active,Cheque,Yes
POL002521,CUST001891,AGT03789,Commercial,Alberta,2023-01-24,2024-01-24,7321.46,Renewed,Credit Card,No
POL002522,CUST002591,AGT08109,Life,Quebec,2023-09-10,2024-09-09,1912.8,Cancelled,Cheque,No
POL002523,CUST006661,AGT03964,Tenant,British Columbia,2023-04-22,2024-04-21,4211.32,Cancelled,PAD,No
POL002524,CUST002530,AGT06978,Auto,Alberta,2023-08-24,2024-08-23,7758.25,Renewed,Cheque,Yes
POL002525,CUST001856,AGT05405,Farm,Manitoba,2023-10-01,2024-09-30,5335.05,Cancelled,Cheque,Yes
POL002526,CUST004630,AGT08349,Home,Alberta,2023-12-22,2024-12-21,7897.92,Renewed,EFT,No
POL002527,CUST003225,AGT07023,Farm,Quebec,2025-12-20,2026-12-20,5790.92,Active,Cheque,No
POL002528,CUST005163,AGT03268,Home,Saskatchewan,2024-10-07,2025-10-07,6087.42,Cancelled,PAD,No
POL002529,CUST003686,AGT07517,Commercial,Saskatchewan,2025-06-21,2026-06-21,7385.2,Renewed,Credit Card,Yes
POL002530,CUST006576,AGT00316,Auto,Quebec,2025-06-19,2026-06-19,1979.24,Active,PAD,No
POL002531,CUST006269,AGT06876,Tenant,Alberta,2021-10-10,2022-10-10,7826.35,Cancelled,Cheque,No
POL002532,CUST005068,AGT09478,Auto,Ontario,2023-08-20,2024-08-19,7353.05,Lapsed,Cheque,Yes
POL002533,CUST006753,AGT01386,Home,Manitoba,2022-01-07,2023-01-07,5050.65,Active,EFT,No
POL002534,CUST007246,AGT06999,Life,Quebec,2022-03-07,2023-03-07,3879.86,Cancelled,Cheque,No
POL002535,CUST003816,AGT04698,Life,British Columbia,2024-09-13,2025-09-13,5464.24,Active,Cheque,Yes
POL002536,CUST000842,AGT09175,Auto,Quebec,2022-03-15,2023-03-15,6983.82,Renewed,PAD,Yes
POL002537,CUST006063,AGT01662,Farm,Quebec,2024-05-29,2025-05-29,5871.91,Renewed,EFT,Yes
POL002538,CUST000244,AGT08591,Commercial,Quebec,2025-06-02,2026-06-02,6803.56,Cancelled,EFT,Yes
POL002539,CUST005817,AGT00903,Auto,Manitoba,2024-02-03,2025-02-02,1897.93,Lapsed,EFT,Yes
POL002540,CUST003855,AGT08591,Life,Ontario,2024-12-30,2025-12-30,5508.93,Renewed,EFT,Yes
POL002541,CUST001604,AGT00500,Farm,Alberta,2024-07-30,2025-07-30,2762.29,Active,PAD,No
POL002542,CUST005046,AGT09735,Home,Saskatchewan,2025-07-09,2026-07-09,3548.23,Renewed,Credit Card,No
POL002543,CUST002019,AGT07879,Home,Alberta,2021-06-03,2022-06-03,4227.26,Active,Credit Card,Yes
POL002544,CUST003639,AGT03302,Tenant,Ontario,2024-12-16,2025-12-16,6958.66,Renewed,Cheque,No
POL002545,CUST000984,AGT02349,Commercial,Saskatchewan,2024-12-25,2025-12-25,5752.4,Active,Cheque,Yes
POL002546,CUST004101,AGT08774,Auto,Ontario,2024-10-05,2025-10-05,6164.53,Renewed,EFT,No
POL002547,CUST002843,AGT06338,Commercial,Manitoba,2021-08-12,2022-08-12,3770.95,Active,EFT,No
POL002548,CUST003337,AGT02058,Tenant,Saskatchewan,2023-08-12,2024-08-11,5955.69,Renewed,EFT,Yes
POL002549,CUST006365,AGT04073,Auto,Ontario,2025-03-20,2026-03-20,7812.39,Active,EFT,Yes
POL002550,CUST004026,AGT07810,Home,Alberta,2025-12-01,2026-12-01,6917.85,Lapsed,Credit Card,Yes
POL002551,CUST004378,AGT07113,Tenant,Alberta,2023-09-22,2024-09-21,7481.85,Cancelled,EFT,No
POL002552,CUST000639,AGT07500,Life,Manitoba,2023-08-23,2024-08-22,1917.37,Renewed,Cheque,No
POL002553,CUST003383,AGT04059,Life,British Columbia,2024-01-08,2025-01-07,2451.9,Renewed,Credit Card,No
POL002554,CUST002879,AGT05743,Home,British Columbia,2023-12-30,2024-12-29,1046.43,Renewed,EFT,Yes
POL002555,CUST002704,AGT02095,Life,Alberta,2021-06-12,2022-06-12,3121.96,Active,Cheque,Yes
POL002556,CUST005242,AGT01548,Farm,British Columbia,2023-04-12,2024-04-11,4911.51,Active,Cheque,Yes
POL002557,CUST003169,AGT03471,Life,Saskatchewan,2024-10-20,2025-10-20,2579.3,Active,PAD,No
POL002558,CUST004242,AGT09236,Home,British Columbia,2024-11-28,2025-11-28,6180.11,Active,EFT,Yes
POL002559,CUST000977,AGT05347,Life,Saskatchewan,2025-05-27,2026-05-27,4281.46,Lapsed,Cheque,Yes
POL002560,CUST001924,AGT00874,Farm,Saskatchewan,2022-08-16,2023-08-16,3511.69,Cancelled,Credit Card,No
POL002561,CUST000945,AGT02068,Auto,Manitoba,2023-09-29,2024-09-28,4384.55,Active,PAD,No
POL002562,CUST003200,AGT08703,Life,Quebec,2024-06-07,2025-06-07,4290.19,Renewed,PAD,No
POL002563,CUST006770,AGT08069,Auto,Ontario,2022-02-07,2023-02-07,5670.64,Lapsed,EFT,No
POL002564,CUST001038,AGT03322,Farm,Saskatchewan,2022-11-21,2023-11-21,3190.47,Renewed,PAD,No
POL002565,CUST000130,AGT08379,Farm,Manitoba,2021-07-25,2022-07-25,7399.09,Renewed,PAD,Yes
POL002566,CUST002802,AGT06835,Home,British Columbia,2025-08-12,2026-08-12,5230.13,Active,Cheque,Yes
POL002567,CUST004076,AGT01264,Life,Ontario,2022-08-20,2023-08-20,6804.13,Cancelled,PAD,Yes
POL002568,CUST007898,AGT07457,Commercial,British Columbia,2025-03-07,2026-03-07,6650.19,Active,EFT,Yes
POL002569,CUST005430,AGT03214,Tenant,Ontario,2023-02-13,2024-02-13,6989.87,Renewed,Cheque,Yes
POL002570,CUST004647,AGT07726,Tenant,Alberta,2024-03-09,2025-03-09,2037.56,Lapsed,Credit Card,Yes
POL002571,CUST005579,AGT04262,Commercial,Saskatchewan,2022-01-23,2023-01-23,4950.33,Renewed,PAD,No
POL002572,CUST000408,AGT01169,Auto,Ontario,2025-05-17,2026-05-17,7807.71,Active,Credit Card,Yes
POL002573,CUST007877,AGT03680,Life,British Columbia,2021-04-08,2022-04-08,5322.9,Lapsed,PAD,Yes
POL002574,CUST001286,AGT09654,Commercial,Manitoba,2021-06-15,2022-06-15,3956.05,Cancelled,Cheque,No
POL002575,CUST003978,AGT07015,Farm,Manitoba,2021-12-21,2022-12-21,3536.13,Renewed,PAD,No
POL002576,CUST004165,AGT02885,Auto,Quebec,2021-11-04,2022-11-04,3710.67,Lapsed,EFT,Yes
POL002577,CUST001825,AGT00608,Commercial,Quebec,2021-07-01,2022-07-01,4078.08,Lapsed,PAD,No
POL002578,CUST003360,AGT09081,Life,Ontario,2023-12-26,2024-12-25,7067.01,Lapsed,PAD,Yes
POL002579,CUST005879,AGT07019,Farm,Saskatchewan,2025-04-08,2026-04-08,6323.52,Cancelled,Cheque,No
POL002580,CUST006862,AGT08905,Auto,Quebec,2024-12-07,2025-12-07,2260.29,Cancelled,Cheque,Yes
POL002581,CUST003258,AGT01541,Tenant,Manitoba,2023-04-30,2024-04-29,4342.17,Renewed,Credit Card,Yes
POL002582,CUST006062,AGT02667,Farm,Manitoba,2023-11-21,2024-11-20,3692.33,Lapsed,PAD,No
POL002583,CUST007783,AGT05702,Life,Alberta,2024-08-21,2025-08-21,4864.12,Renewed,PAD,Yes
POL002584,CUST002808,AGT05635,Commercial,British Columbia,2025-12-27,2026-12-27,1469.8,Cancelled,PAD,No
POL002585,CUST004175,AGT08206,Life,Ontario,2025-11-10,2026-11-10,5323.05,Lapsed,Credit Card,Yes
POL002586,CUST002366,AGT00975,Auto,British Columbia,2024-09-08,2025-09-08,4208.36,Cancelled,Credit Card,No
POL002587,CUST007021,AGT00773,Life,Manitoba,2024-06-20,2025-06-20,3937.4,Active,PAD,Yes
POL002588,CUST005434,AGT02526,Farm,Ontario,2021-08-09,2022-08-09,7977.42,Renewed,Credit Card,No
POL002589,CUST005368,AGT04165,Life,Manitoba,2022-05-08,2023-05-08,2199.02,Cancelled,Cheque,No
POL002590,CUST005744,AGT05717,Commercial,Alberta,2024-07-08,2025-07-08,1008.82,Renewed,PAD,No
POL002591,CUST006809,AGT05787,Auto,Manitoba,2023-11-10,2024-11-09,5975.49,Renewed,Cheque,No
POL002592,CUST006626,AGT08156,Auto,Quebec,2024-11-21,2025-11-21,2427.11,Cancelled,PAD,No
POL002593,CUST005415,AGT00073,Home,Manitoba,2022-07-31,2023-07-31,7160.26,Active,Credit Card,Yes
POL002594,CUST001354,AGT09558,Home,Alberta,2024-09-08,2025-09-08,1806.32,Active,Credit Card,No
POL002595,CUST003416,AGT03995,Commercial,Quebec,2024-03-09,2025-03-09,5016.36,Lapsed,Credit Card,No
POL002596,CUST000112,AGT09854,Farm,British Columbia,2021-07-14,2022-07-14,1802.85,Lapsed,Credit Card,Yes
POL002597,CUST002910,AGT02187,Life,Ontario,2024-12-16,2025-12-16,3125.18,Active,PAD,Yes
POL002598,CUST001774,AGT05493,Auto,Manitoba,2025-05-24,2026-05-24,5349.07,Lapsed,PAD,No
POL002599,CUST005531,AGT07953,Life,Quebec,2022-10-15,2023-10-15,4030.83,Renewed,PAD,Yes
POL002600,CUST007687,AGT03776,Tenant,Manitoba,2021-11-23,2022-11-23,4347.65,Renewed,Credit Card,Yes
POL002601,CUST000043,AGT00316,Tenant,Saskatchewan,2021-04-23,2022-04-23,3391.22,Lapsed,Cheque,Yes
POL002602,CUST002489,AGT01554,Farm,Ontario,2024-12-25,2025-12-25,816.51,Renewed,Cheque,Yes
POL002603,CUST007623,AGT03481,Farm,British Columbia,2024-11-29,2025-11-29,2805.31,Active,Credit Card,Yes
POL002604,CUST002621,AGT00769,Life,British Columbia,2023-05-09,2024-05-08,4951.3,Active,EFT,No
POL002605,CUST002872,AGT02188,Commercial,Alberta,2021-07-21,2022-07-21,1115.83,Lapsed,EFT,No
POL002606,CUST005963,AGT01874,Auto,Manitoba,2021-01-03,2022-01-03,7442.0,Renewed,EFT,No
POL002607,CUST001101,AGT04359,Life,Saskatchewan,2022-06-29,2023-06-29,6010.58,Cancelled,EFT,No
POL002608,CUST000695,AGT09577,Auto,British Columbia,2023-10-07,2024-10-06,6677.72,Renewed,PAD,Yes
POL002609,CUST005992,AGT03856,Farm,British Columbia,2021-08-31,2022-08-31,3031.82,Active,EFT,No
POL002610,CUST005577,AGT02089,Life,Saskatchewan,2021-07-16,2022-07-16,1386.77,Renewed,Credit Card,No
POL002611,CUST003070,AGT03685,Farm,Quebec,2024-09-23,2025-09-23,7465.45,Active,PAD,Yes
POL002612,CUST006476,AGT02243,Auto,Quebec,2021-08-24,2022-08-24,7577.79,Lapsed,Credit Card,No
POL002613,CUST006835,AGT08562,Home,British Columbia,2024-11-11,2025-11-11,1648.06,Lapsed,Cheque,No
POL002614,CUST003725,AGT04869,Tenant,Alberta,2022-06-25,2023-06-25,5382.09,Cancelled,Credit Card,No
POL002615,CUST004356,AGT04244,Auto,Saskatchewan,2022-05-20,2023-05-20,7579.47,Lapsed,PAD,No
POL002616,CUST005932,AGT01276,Home,Ontario,2025-03-09,2026-03-09,4524.04,Lapsed,EFT,Yes
POL002617,CUST002091,AGT05933,Auto,Manitoba,2021-11-18,2022-11-18,3203.18,Lapsed,PAD,No
POL002618,CUST003447,AGT03745,Farm,British Columbia,2022-08-03,2023-08-03,1703.91,Active,Credit Card,No
POL002619,CUST000271,AGT01107,Home,Quebec,2023-09-13,2024-09-12,7005.78,Lapsed,EFT,Yes
POL002620,CUST005227,AGT01395,Farm,Manitoba,2025-07-24,2026-07-24,5354.36,Active,Credit Card,No
POL002621,CUST003560,AGT02503,Auto,Quebec,2024-07-19,2025-07-19,7212.97,Cancelled,Cheque,No
POL002622,CUST000901,AGT02802,Auto,Saskatchewan,2023-08-03,2024-08-02,7012.49,Active,Credit Card,No
POL002623,CUST007965,AGT05027,Auto,Alberta,2023-10-17,2024-10-16,1564.93,Active,PAD,Yes
POL002624,CUST003571,AGT06616,Auto,British Columbia,2025-09-01,2026-09-01,6025.8,Renewed,PAD,No
POL002625,CUST005102,AGT04713,Life,British Columbia,2023-12-03,2024-12-02,7446.36,Renewed,Cheque,No
POL002626,CUST001024,AGT02053,Commercial,Quebec,2022-07-09,2023-07-09,2286.35,Cancelled,EFT,Yes
POL002627,CUST006853,AGT02701,Life,British Columbia,2025-05-10,2026-05-10,2179.31,Active,EFT,No
POL002628,CUST007085,AGT03786,Commercial,Saskatchewan,2023-10-13,2024-10-12,2642.17,Lapsed,PAD,No
POL002629,CUST006530,AGT04259,Commercial,Manitoba,2024-12-10,2025-12-10,1059.87,Cancelled,Cheque,No
POL002630,CUST002618,AGT09095,Commercial,Saskatchewan,2024-06-28,2025-06-28,4558.45,Renewed,EFT,No
POL002631,CUST006204,AGT00874,Life,Quebec,2023-02-14,2024-02-14,5351.11,Cancelled,Credit Card,No
POL002632,CUST003186,AGT06869,Auto,Manitoba,2023-01-30,2024-01-30,3379.65,Lapsed,PAD,Yes
POL002633,CUST004528,AGT04411,Home,Alberta,2023-12-31,2024-12-30,5439.09,Active,EFT,No
POL002634,CUST006824,AGT00085,Farm,Ontario,2024-01-03,2025-01-02,5002.23,Cancelled,EFT,No
POL002635,CUST001787,AGT05180,Commercial,Saskatchewan,2021-04-19,2022-04-19,1773.73,Lapsed,Credit Card,Yes
POL002636,CUST006366,AGT05295,Tenant,Quebec,2022-11-26,2023-11-26,7647.51,Active,EFT,No
POL002637,CUST003309,AGT03165,Auto,Saskatchewan,2025-12-31,2026-12-31,5040.38,Active,Cheque,No
POL002638,CUST002536,AGT07454,Home,Saskatchewan,2023-07-25,2024-07-24,1541.16,Lapsed,EFT,No
POL002639,CUST007187,AGT01763,Life,Alberta,2023-04-04,2024-04-03,7970.32,Lapsed,Cheque,No
POL002640,CUST005313,AGT06637,Auto,Saskatchewan,2024-07-29,2025-07-29,7887.88,Cancelled,Credit Card,No
POL002641,CUST005847,AGT08166,Tenant,Manitoba,2025-11-21,2026-11-21,3911.08,Cancelled,PAD,No
POL002642,CUST006454,AGT04352,Life,British Columbia,2021-03-31,2022-03-31,6501.16,Active,PAD,Yes
POL002643,CUST000873,AGT08947,Home,Ontario,2025-09-18,2026-09-18,4340.31,Cancelled,Credit Card,No
POL002644,CUST006969,AGT09201,Commercial,Manitoba,2021-08-03,2022-08-03,4850.65,Lapsed,Cheque,No
POL002645,CUST003341,AGT00610,Farm,Manitoba,2021-02-17,2022-02-17,4661.42,Cancelled,EFT,Yes
POL002646,CUST001157,AGT02693,Life,Quebec,2024-08-30,2025-08-30,4445.32,Lapsed,Credit Card,Yes
POL002647,CUST007709,AGT09362,Auto,Saskatchewan,2023-07-03,2024-07-02,1779.02,Lapsed,Credit Card,No
POL002648,CUST006155,AGT05683,Auto,British Columbia,2025-06-04,2026-06-04,4042.3,Renewed,EFT,Yes
POL002649,CUST003051,AGT00824,Auto,Quebec,2023-01-01,2024-01-01,1092.78,Active,EFT,Yes
POL002650,CUST007343,AGT07748,Commercial,Quebec,2022-09-23,2023-09-23,5581.38,Active,Cheque,Yes
POL002651,CUST006223,AGT09755,Farm,Quebec,2022-07-02,2023-07-02,3102.33,Renewed,Cheque,No
POL002652,CUST000629,AGT00900,Home,Saskatchewan,2022-11-02,2023-11-02,5529.32,Cancelled,Cheque,No
POL002653,CUST002060,AGT05478,Commercial,British Columbia,2022-12-15,2023-12-15,2025.75,Active,EFT,Yes
POL002654,CUST005668,AGT00215,Home,Manitoba,2022-07-18,2023-07-18,5318.06,Cancelled,PAD,No
POL002655,CUST003846,AGT01224,Commercial,Alberta,2025-01-16,2026-01-16,4186.76,Lapsed,EFT,Yes
POL002656,CUST007572,AGT02286,Home,British Columbia,2023-10-21,2024-10-20,4750.1,Cancelled,Cheque,No
POL002657,CUST004726,AGT07694,Auto,Quebec,2023-06-09,2024-06-08,1067.63,Lapsed,Cheque,No
POL002658,CUST001730,AGT04183,Home,Saskatchewan,2023-12-02,2024-12-01,3836.42,Renewed,PAD,Yes
POL002659,CUST004553,AGT06449,Home,Saskatchewan,2021-04-14,2022-04-14,1460.84,Renewed,Cheque,No
POL002660,CUST002854,AGT05932,Home,Quebec,2023-02-24,2024-02-24,6067.24,Renewed,PAD,Yes
POL002661,CUST001099,AGT03813,Life,British Columbia,2022-08-06,2023-08-06,1937.09,Lapsed,Cheque,No
POL002662,CUST004532,AGT04140,Commercial,Quebec,2022-11-30,2023-11-30,6638.99,Lapsed,EFT,No
POL002663,CUST004098,AGT02524,Life,Quebec,2024-12-05,2025-12-05,2478.25,Lapsed,Cheque,No
POL002664,CUST003933,AGT04023,Farm,Ontario,2022-02-11,2023-02-11,4717.71,Active,Credit Card,No
POL002665,CUST000010,AGT08221,Tenant,Manitoba,2023-11-04,2024-11-03,5610.38,Cancelled,EFT,No
POL002666,CUST003140,AGT02650,Commercial,British Columbia,2024-07-11,2025-07-11,4531.37,Lapsed,Cheque,No
POL002667,CUST002620,AGT09650,Auto,British Columbia,2022-01-26,2023-01-26,1251.46,Renewed,PAD,Yes
POL002668,CUST002945,AGT03081,Commercial,Alberta,2023-10-08,2024-10-07,2424.4,Lapsed,EFT,No
POL002669,CUST003844,AGT06917,Life,Manitoba,2022-03-23,2023-03-23,7035.52,Lapsed,Cheque,Yes
POL002670,CUST006063,AGT01455,Life,Ontario,2024-06-04,2025-06-04,5165.64,Active,PAD,Yes
POL002671,CUST002641,AGT04700,Commercial,Alberta,2024-04-07,2025-04-07,2246.03,Lapsed,Credit Card,Yes
POL002672,CUST005684,AGT05057,Life,Manitoba,2023-03-31,2024-03-30,7592.96,Lapsed,PAD,Yes
POL002673,CUST002058,AGT04680,Life,Ontario,2023-07-21,2024-07-20,3121.19,Renewed,EFT,Yes
POL002674,CUST004693,AGT02050,Farm,Alberta,2025-10-08,2026-10-08,1214.31,Active,EFT,Yes
POL002675,CUST003820,AGT03070,Farm,Alberta,2023-12-03,2024-12-02,854.15,Active,PAD,Yes
POL002676,CUST000899,AGT08821,Auto,British Columbia,2023-08-15,2024-08-14,7708.98,Active,Cheque,No
POL002677,CUST006130,AGT08051,Tenant,Alberta,2023-02-20,2024-02-20,7714.4,Cancelled,Credit Card,No
POL002678,CUST006770,AGT01172,Farm,British Columbia,2023-04-07,2024-04-06,7484.87,Lapsed,Cheque,No
POL002679,CUST002296,AGT01329,Home,Quebec,2021-08-11,2022-08-11,4161.71,Renewed,Cheque,No
POL002680,CUST003242,AGT08178,Commercial,Alberta,2021-03-31,2022-03-31,7654.71,Renewed,Credit Card,Yes
POL002681,CUST006375,AGT07571,Commercial,Saskatchewan,2023-07-20,2024-07-19,4741.16,Lapsed,Credit Card,Yes
POL002682,CUST005003,AGT09101,Farm,Saskatchewan,2021-03-02,2022-03-02,4927.72,Lapsed,EFT,Yes
POL002683,CUST002763,AGT02525,Commercial,British Columbia,2024-03-08,2025-03-08,6029.13,Renewed,Cheque,Yes
POL002684,CUST000375,AGT04427,Tenant,Alberta,2022-01-25,2023-01-25,7877.03,Renewed,Cheque,No
POL002685,CUST006758,AGT04337,Auto,Manitoba,2021-10-08,2022-10-08,2131.12,Renewed,PAD,Yes
POL002686,CUST005964,AGT00230,Commercial,Alberta,2025-07-03,2026-07-03,7467.22,Lapsed,EFT,No
POL002687,CUST006523,AGT09508,Home,Saskatchewan,2025-05-04,2026-05-04,7282.26,Active,EFT,Yes
POL002688,CUST001673,AGT05443,Tenant,Ontario,2023-12-13,2024-12-12,5001.52,Renewed,Cheque,No
POL002689,CUST007657,AGT01845,Home,Quebec,2023-08-18,2024-08-17,6870.66,Lapsed,PAD,No
POL002690,CUST002745,AGT05259,Home,Alberta,2024-05-29,2025-05-29,3848.91,Cancelled,Cheque,No
POL002691,CUST006937,AGT00125,Auto,Quebec,2023-07-21,2024-07-20,5554.77,Lapsed,PAD,Yes
POL002692,CUST003734,AGT06233,Auto,British Columbia,2022-09-23,2023-09-23,4335.8,Lapsed,Cheque,Yes
POL002693,CUST000128,AGT03242,Home,Saskatchewan,2024-02-16,2025-02-15,6496.15,Cancelled,EFT,Yes
POL002694,CUST002855,AGT09376,Auto,Quebec,2023-06-28,2024-06-27,7758.22,Cancelled,PAD,No
